fsd_no;fsd_vr;fsd_id;fsd_li;v1_1;v1_2;v1_3;v1_4;v1_5;v1_6;v2;v3_1;v3_2;v3_3;v3_4;v3_5;v4_1;v4_2;v4_3;v4_4;v5_1;v5_2;v5_3;v5_4;bv1;bv2;bv3_1;bv3_2;bv3_3;bv3_4;bv3_5;bv3_6;bv3_7;bv3_8;bv4;bv5;bv6
3077;2;5677;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;1;4;2;2;2;1;4;9;1;2;2;1;1;2;2;74; ; ; ; ; ;3; ; ;4;5;,81758
3077;2;5678;(A) openly available for all users without registration (CC BY 4.0);9;1;2;1;2;1;1;1;2;2;2;1;2;9;4;1;2;1;1;2;2;49; ; ; ; ; ;9; ; ;9;5;,792978
3077;2;5679;(A) openly available for all users without registration (CC BY 4.0);9;1;1;1;1;1;1;4;2;2;1;1;2;4;3;4;1;2;1;2;1;52; ; ; ; ; ;8; ; ;9;5;1,681712
3077;2;5680;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;1;2;1;1;4;1;1;2;2;3;2;4;1;1;2;4;2;30; ; ; ; ; ;9; ; ;5;5;,733197
3077;2;5681;(A) openly available for all users without registration (CC BY 4.0);2;2;1;2;2;1;2;1;3;1;1;3;4;2;1;2;1;2;2;1;2;54; ; ; ; ; ;2; ; ;4;5;1,04433
3077;2;5682;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;9;2;1;5;3;1;2;2;2;1;1;1;9;9;2;63; ; ; ; ; ;9; ; ;3;5;,792978
3077;2;5683;(A) openly available for all users without registration (CC BY 4.0);2;1;9;1;1;1;1;1;3;5;1;2;2;9;1;1;1;1;2;4;2;80; ; ; ; ; ;4; ; ;5;5;,621351
3077;2;5684;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;2;2;4;2;5;2;3;3;4;4;2;4;9;1;18; ; ; ; ; ;8; ; ;5;5;1,519736
3077;2;5685;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;2;1;2;1;1;1;1;3;3;1;4;2;1;2;1;69; ; ; ; ; ;9; ; ;3;5;,780022
3077;2;5686;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;1;1;2;1;2;2;1;1;2;2;3;2;3;3;1;50; ; ; ; ; ;7; ; ;4;5;1,01988
3077;2;5687;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;9;1;3;3;1;2;2;1;2;1;3;1;3;1;2;44; ; ; ; ; ;7; ; ;4;5;,832845
3077;2;5688;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;9;2;3;2;2;1;2;3;3;2;4;2;4;2;3;2;18; ; ; ; ; ;7; ; ;5;5;,972207
3077;2;5689;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;1;1;3;3;2;1;2;2;3;3;2;2;3;2;2;44; ; ; ; ; ;5; ; ;5;5;,495263
3077;2;5690;(A) openly available for all users without registration (CC BY 4.0);1;9;2;1;1;1;2;2;3;4;3;4;1;2;2;3;2;1;2;1;2;37; ; ; ; ; ;5; ; ;4;5;,495263
3077;2;5691;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;1;2;1;1;3;1;1;1;1;2;2;2;2;1;1;2;2;49; ; ; ; ; ;8; ; ;5;5;1,556449
3077;2;5692;(A) openly available for all users without registration (CC BY 4.0);2;2;9;1;1;1;1;1;2;3;1;2;1;2;4;1;2;1;2;2;1;28; ; ; ; ; ;3; ; ;4;5;,810907
3077;2;5693;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;9;3;3;2;1;2;2;2;2;3;1;1;2;2;2;46; ; ; ; ; ;4; ; ;5;5;,631167
3077;2;5694;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;2;2;1;1;4;2;2;4;4;2;2;1;1;1;1;1;76; ; ; ; ; ;5; ; ;1;5;,526892
3077;2;5695;(A) openly available for all users without registration (CC BY 4.0);2;1;1;1;2;2;1;2;3;3;2;1;1;1;2;1;1;1;3;1;1;70; ; ; ; ; ;7; ; ;9;5;,886034
3077;2;5696;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;1;1;3;2;2;1;2;1;3;2;3;1;2;2;1;39; ; ; ; ; ;3; ; ;3;5;,870697
3077;2;5697;(A) openly available for all users without registration (CC BY 4.0);2;1;2;2;9;1;2;3;1;1;1;2;3;2;2;1;2;2;3;1;1;56; ; ; ; ; ;8; ; ;9;5;1,542871
3077;2;5698;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;2;1;9;2;3;3;2;1;2;1;2;2;1;4;2;3;2;32; ; ; ; ; ;4; ; ;3;5;,583585
3077;2;5699;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;1;1;4;2;2;3;2;1;2;2;2;3;9;1;2;1;2;58; ; ; ; ; ;9; ; ;4;5;,792978
3077;2;5700;(A) openly available for all users without registration (CC BY 4.0);2;2;9;1;2;1;1;2;1;5;2;2;2;9;2;2;4;2;2;2;2;67; ; ; ; ; ;5; ; ;1;5;,527313
3077;2;5701;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;2;1;2;2;3;2;1;3;3;2;3;1;2;2;1;47; ; ; ; ; ;6; ; ;4;5;1,01988
3077;2;5702;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;1;1;2;2;3;3;2;1;1;2;2;3;1;2;1;1;1;60; ; ; ; ; ;5; ; ;4;5;,606486
3077;2;5703;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;2;1;1;1;4;3;3;3;2;9;2;1;2;9;2;2;43; ; ; ; ; ;8; ; ;5;5;1,373304
3077;2;5704;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;1;1;1;2;3;9;2;2;2;3;1;2;1;1;4;1;1;62; ; ; ; ; ;9; ; ;5;5;,897854
3077;2;5705;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;65; ; ; ; ; ;9; ; ;5;5;,780022
3077;2;5706;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;2;3;4;3;2;2;2;3;2;2;2;2;2;2;31; ; ; ; ; ;9; ; ;5;5;,733197
3077;2;5707;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;2;1;1;1;1;2;3;9;3;2;3;1;1;2;1;2;34; ; ; ; ; ;4; ; ;4;5;,583585
3077;2;5708;(A) openly available for all users without registration (CC BY 4.0);9;2;2;2;2;1;2;2;3;1;2;1;2;4;3;2;1;1;1;3;1;21; ; ; ; ; ;8; ; ;4;5;1,519736
3077;2;5709;(A) openly available for all users without registration (CC BY 4.0);2;9;2;1;2;1;2;2;1;1;3;1;2;1;3;2;1;1;2;1;2;32; ; ; ; ; ;4; ; ;4;5;,583585
3077;2;5710;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;1;1;3;1;1;1;2;2;2;1;1;2;1;1;50; ; ; ; ; ;4; ; ;3;5;,714643
3077;2;5711;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;2;1;2;2;3;1;1;4;1;3;2;2;1;1;2;1;43; ; ; ; ; ;1; ; ;4;5;1,094881
3077;2;5712;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;2;2;1;3;1;2;2;1;3;2;3;4;1;1;1;9;1;62; ; ; ; ; ;8; ; ;4;5;1,542871
3077;2;5713;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;4;1;2;1;2;4;3;3;3;1;9;2;2;1;62; ; ; ; ; ;5; ; ;4;5;,606486
3077;2;5714;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;1;2;3;1;2;2;3;2;1;2;4;2;1;2;2;53; ; ; ; ; ;9; ; ;5;5;,792978
3077;2;5715;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;1;2;2;3;2;1;3;1;9;4;3;2;3;2;1;53; ; ; ; ; ;4; ; ;4;5;,714643
3077;2;5716;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;1;2;1;1;1;3;1;4;2;3;2;1;1;2;58; ; ; ; ; ;9; ; ;4;5;,792978
3077;2;5717;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;2;2;2;1;1;2;2;3;1;3;9;1;3;1;2;27; ; ; ; ; ;3; ; ;5;5;1,532272
3077;2;5718;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;2;1;1;1;2;1;1;1;3;2;3;3;2;1;1;1;52; ; ; ; ; ;5; ; ;9;5;1,036727
3077;2;5719;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;2;1;2;1;2;1;1;2;3;2;3;2;1;1;2;71; ; ; ; ; ;6; ; ;4;5;1,515797
3077;2;5720;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;2;2;1;1;4;1;2;2;2;1;4;3;1;4;1;1;80; ; ; ; ; ;4; ; ;1;5;1,06129
3077;2;5721;(A) openly available for all users without registration (CC BY 4.0);9;2;2;9;1;9;1;1;2;2;1;2;4;4;1;2;3;1;1;1;2;33; ; ; ; ; ;2; ; ;3;5;1,650598
3077;2;5722;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;1;2;1;1;2;1;3;3;2;3;3;9;2;1;3;1;1;93; ; ; ; ; ;6; ; ;3;5;1,514587
3077;2;5723;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;1;2;2;2;1;3;2;3;3;3;2;3;2;2;1;51; ; ; ; ; ;5; ; ;5;5;1,036727
3077;2;5724;(A) openly available for all users without registration (CC BY 4.0);2;2;9;2;2;1;1;1;2;1;1;2;4;2;2;3;4;2;3;1;1;64; ; ; ; ; ;5; ; ;1;5;,746993
3077;2;5725;(A) openly available for all users without registration (CC BY 4.0);2;1;2;1;1;2;2;9;3;3;2;1;3;4;4;2;4;2;2;2;2;26; ; ; ; ; ;3; ; ;4;5;1,104048
3077;2;5726;(A) openly available for all users without registration (CC BY 4.0);1;9;9;1;2;9;2;2;3;1;3;2;2;2;3;3;3;2;1;3;2;44; ; ; ; ; ;9; ; ;1;5;,90306
3077;2;5727;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;2;2;1;4;2;3;4;4;4;2;3;2;1;2;2;56; ; ; ; ; ;4; ; ;5;5;,777392
3077;2;5728;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;1;1;1;9;1;2;1;1;1;4;2;2;3;3;3;1;1;57; ; ; ; ; ;9; ; ;3;5;1,105864
3077;2;5729;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;2;1;1;3;2;1;2;2;3;3;2;2;9;1;1;66; ; ; ; ; ;1; ; ;4;5;1,265259
3077;2;5730;(A) openly available for all users without registration (CC BY 4.0);1;9;1;1;1;2;2;2;1;2;1;2;2;2;4;2;2;1;2;1;1;37; ; ; ; ; ;9; ; ;4;5;1,023968
3077;2;5731;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;2;1;3;2;3;2;1;2;3;2;2;1;1;2;2;53; ; ; ; ; ;4; ; ;3;5;,777392
3077;2;5732;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;1;2;1;3;2;9;3;3;3;9;1;1;2;2;1;28; ; ; ; ; ;6; ; ;9;5;1,083262
3077;2;5733;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;2;3;2;3;1;1;1;2;2;2;1;1;1;1;2;44; ; ; ; ; ;3; ; ;5;5;,945787
3077;2;5734;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;9;2;1;1;2;1;3;4;2;3;3;4;1;1;2;2;47; ; ; ; ; ;9; ; ;4;5;,976691
3077;2;5735;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;1;1;3;2;3;2;3;2;4;4;2;2;1;1;1;55; ; ; ; ; ;5; ; ;4;5;,746993
3077;2;5736;(A) openly available for all users without registration (CC BY 4.0);2;2;9;1;1;1;1;1;3;4;2;1;1;2;2;3;2;1;2;1;1;22; ; ; ; ; ;9; ; ;4;5;,953653
3077;2;5737;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;2;1;1;1;1;1;4;2;4;2;1;1;1;2;2;60; ; ; ; ; ;4; ; ;4;5;,777392
3077;2;5738;(A) openly available for all users without registration (CC BY 4.0);2;2;1;9;1;2;1;2;2;2;2;2;3;3;2;2;1;2;2;2;1;60; ; ; ; ; ;5; ; ;3;5;,746993
3077;2;5739;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;1;1;2;2;1;1;4;2;2;2;3;1;3;4;1;22; ; ; ; ; ;6; ; ;9;5;1,207438
3077;2;5740;(A) openly available for all users without registration (CC BY 4.0);1;9;2;1;1;2;2;2;1;3;2;1;2;1;2;9;1;3;2;1;2;65; ; ; ; ; ;4; ; ;3;5;,853029
3077;2;5741;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;2;9;2;2;1;2;2;2;9;3;4;3;2;2;2;2;67; ; ; ; ; ;4; ; ;9;5;,853029
3077;2;5742;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;2;1;2;3;1;1;1;1;2;2;1;4;3;2;1;1;1;88; ; ; ; ; ;5; ; ;4;5;,723351
3077;2;5743;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;40; ; ; ; ; ;1; ; ;1;5;1,325636
3077;2;5744;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;1;1;2;1;2;2;2;1;2;1;4;1;2;2;1;2;2;66; ; ; ; ; ;5; ; ;1;5;,723928
3077;2;5745;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;1;1;1;2;2;1;1;3;4;4;2;1;1;4;1;2;2;64; ; ; ; ; ;9; ; ;3;5;1,08865
3077;2;5746;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;1;3;3;4;2;4;3;3;3;2;4;2;1;2;1;26; ; ; ; ; ;3; ; ;4;5;4,246613
3077;2;5747;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;9;1;1;2;2;1;2;2;2;3;4;2;1;3;2;1;56; ; ; ; ; ;4; ; ;4;5;3,742489
3077;2;5748;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;2;2;3;1;4;2;1;2;9;9;2;9;2;3;2;2;20; ; ; ; ; ;3; ; ;3;5;,89638
3077;2;5749;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;1;1;2;4;3;1;1;2;2;4;4;4;1;1;2;43; ; ; ; ; ;9; ; ;9;5;,677697
3077;2;5750;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;1;1;2;1;2;4;2;2;3;9;1;4;4;2;2;2;1;24; ; ; ; ; ;5; ; ;4;5;,483419
3077;2;5751;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;9;1;2;1;2;1;1;1;2;2;2;3;4;1;1;2;1;32; ; ; ; ; ;7; ; ;5;5;,872868
3077;2;5752;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;2;1;2;2;4;3;2;2;1;2;2;1;4;1;2;4;1;58; ; ; ; ; ;9; ; ;2;5;,82989
3077;2;5753;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;2;1;3;3;2;1;1;9;2;3;3;1;1;3;1;22; ; ; ; ; ;7; ; ;4;5;,812929
3077;2;5754;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;2;1;2;2;3;2;2;3;4;9;2;2;3;4;2;1;2;66; ; ; ; ; ;8; ; ;4;5;1,416257
3077;2;5755;(A) openly available for all users without registration (CC BY 4.0);1;9;9;1;1;1;2;2;2;3;2;2;3;1;9;1;3;1;9;3;1;21; ; ; ; ; ;6; ; ;7;5;,812929
3077;2;5756;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;2;9;2;9;2;2;1;1;2;3;1;4;2;1;2;1;1;85; ; ; ; ; ;1; ; ;1;5;,949507
3077;2;5757;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;1;1;2;1;1;3;2;4;1;9;3;2;2;1;1;1;2;72; ; ; ; ; ;5; ; ;4;5;,487397
3077;2;5758;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;1;9;2;2;2;2;1;4;2;3;2;2;3;1;2;2;34; ; ; ; ; ;5; ; ;4;5;,457773
3077;2;5759;(A) openly available for all users without registration (CC BY 4.0);1;9;2;2;9;1;2;1;1;2;3;3;1;2;3;2;2;1;2;4;1;43; ; ; ; ; ;8; ; ;6;5;1,320471
3077;2;5760;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;2;1;3;2;2;2;1;3;1;2;2;1;1;1;2;43; ; ; ; ; ;7; ; ;9;5;,769802
3077;2;5761;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;1;1;2;2;3;2;2;2;9;3;1;3;1;2;2;2;2;44; ; ; ; ; ;5; ; ;5;5;,457773
3077;2;5762;(A) openly available for all users without registration (CC BY 4.0);9;1;2;1;1;1;1;1;4;3;1;2;2;2;2;2;1;1;1;1;2;67; ; ; ; ; ;8; ; ;4;5;1,239915
3077;2;5763;(A) openly available for all users without registration (CC BY 4.0);9;2;2;1;1;2;2;2;3;1;3;1;2;2;2;2;1;3;2;2;1;74; ; ; ; ; ;4; ; ;3;5;,573858
3077;2;5764;(A) openly available for all users without registration (CC BY 4.0);1;2;9;1;1;1;2;3;2;3;1;1;2;4;4;1;1;9;3;3;1;31; ; ; ; ; ;4; ; ;5;5;,611629
3077;2;5765;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;2;2;2;2;2;1;2;2;2;1;1;3;1;1;1;77; ; ; ; ; ;6; ; ;4;5;,818965
3077;2;5766;(A) openly available for all users without registration (CC BY 4.0);2;2;1;2;2;2;1;2;1;2;2;1;2;4;4;2;4;2;1;4;1;52; ; ; ; ; ;9; ; ;3;5;,82989
3077;2;5767;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;1;1;4;3;2;1;2;4;3;2;4;2;2;4;1;42; ; ; ; ; ;9; ; ;5;5;,768431
3077;2;5768;(A) openly available for all users without registration (CC BY 4.0);2;1;1;2;2;1;2;2;3;1;3;2;2;2;2;2;4;1;2;4;1;74; ; ; ; ; ;4; ; ;1;5;,573858
3077;2;5769;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;9;1;2;3;1;2;1;2;2;2;1;4;1;1;2;1;77; ; ; ; ; ;3; ; ;9;5;,755089
3077;2;5770;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;1;1;2;1;2;4;1;3;3;2;2;3;3;2;2;3;1;32; ; ; ; ; ;8; ; ;4;5;1,508269
3077;2;5771;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;2;1;1;3;1;1;4;2;2;2;4;2;3;1;1;2;1;37; ; ; ; ; ;8; ; ;9;5;1,508269
3077;2;5772;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;2;3;1;1;1;2;2;2;2;3;1;1;3;1;63; ; ; ; ; ;8; ; ;5;5;1,426081
3077;2;5773;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;1;1;1;1;2;4;4;2;1;2;3;1;3;2;3;4;1;24; ; ; ; ; ;5; ; ;4;5;,483419
3077;2;5774;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;2;2;2;1;2;1;3;1;1;1;3;2;1;3;2;45; ; ; ; ; ;3; ; ;6;5;,767631
3077;2;5775;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;1;2;3;4;1;1;2;1;1;1;3;1;3;2;1;84; ; ; ; ; ;3; ; ;5;5;,755089
3077;2;5776;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;2;1;2;2;1;1;2;2;2;4;2;2;4;3;2;47; ; ; ; ; ;9; ; ;4;5;,732953
3077;2;5777;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;1;1;1;2;3;2;3;1;3;3;2;3;2;3;1;1;1;24; ; ; ; ; ;8; ; ;4;5;1,404697
3077;2;5778;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;1;2;3;2;2;1;3;3;2;3;2;2;2;2;2;43; ; ; ; ; ;6; ; ;3;5;,769802
3077;2;5779;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;2;1;3;4;3;1;1;2;4;1;2;1;4;3;1;55; ; ; ; ; ;9; ; ;5;5;,82989
3077;2;5780;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;1;9;2;3;4;2;2;2;2;3;1;9;1;4;1;36; ; ; ; ; ;9; ; ;4;5;,768431
3077;2;5781;(A) openly available for all users without registration (CC BY 4.0);9;1;1;2;2;1;1;4;2;4;2;2;3;2;4;2;1;1;2;2;2;32; ; ; ; ; ;2; ; ;5;5;,892508
3077;2;5782;(A) openly available for all users without registration (CC BY 4.0);2;1;2;2;1;1;1;1;2;3;3;1;1;1;1;2;4;1;2;2;2;26; ; ; ; ; ;8; ; ;9;5;1,481753
3077;2;5783;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;2;1;3;2;1;1;4;2;3;1;4;3;1;3;1;31; ; ; ; ; ;4; ; ;9;5;,611629
3077;2;5784;(A) openly available for all users without registration (CC BY 4.0);1;9;2;1;1;1;1;1;1;9;1;1;2;3;2;2;3;1;2;2;2;45; ; ; ; ; ;9; ; ;9;5;,732953
3077;2;5785;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;2;2;2;3;2;1;2;2;3;4;2;1;1;1;1;31; ; ; ; ; ;7; ; ;4;5;,872868
3077;2;5786;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;2;2;1;2;1;1;1;1;1;3;2;2;1;1;2;2;72; ; ; ; ; ;7; ; ;9;5;,819618
3077;2;5787;(A) openly available for all users without registration (CC BY 4.0);2;1;2;2;2;1;2;1;2;3;2;1;1;4;1;2;2;2;1;2;2;23; ; ; ; ; ;5; ; ;9;5;,534374
3077;2;5788;(A) openly available for all users without registration (CC BY 4.0);2;1;1;2;1;9;2;1;9;3;2;2;1;4;3;1;2;1;9;2;1;24; ; ; ; ; ;6; ; ;3;5;,812929
3077;2;5789;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;1;1;2;1;1;1;4;9;2;1;2;1;1;2;2;64; ; ; ; ; ;5; ; ;4;5;,495098
3077;2;5790;(A) openly available for all users without registration (CC BY 4.0);2;2;1;9;1;1;2;2;1;3;1;2;1;2;3;3;1;2;3;2;2;45; ; ; ; ; ;4; ; ;4;5;,58339
3077;2;5791;(A) openly available for all users without registration (CC BY 4.0);1;9;1;1;1;1;2;1;1;1;1;1;1;9;2;2;9;9;9;9;2;65; ; ; ; ; ;4; ; ;5;5;,574317
3077;2;5792;(A) openly available for all users without registration (CC BY 4.0);2;2;1;2;1;2;1;1;3;1;3;2;2;4;2;2;4;1;1;2;1;41; ; ; ; ; ;6; ; ;5;5;,872868
3077;2;5793;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;9;9;2;1;3;2;2;1;2;2;4;1;4;2;2;2;2;56; ; ; ; ; ;9; ; ;5;5;,732953
3077;2;5794;(A) openly available for all users without registration (CC BY 4.0);9;2;1;1;2;1;1;4;3;3;3;3;2;2;2;1;3;1;4;4;2;58; ; ; ; ; ;3; ; ;9;5;,767631
3077;2;5795;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;1;1;3;3;3;2;3;2;1;2;9;2;4;3;4;2;67; ; ; ; ; ;6; ; ;4;5;,819618
3077;2;5796;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;1;2;2;2;2;2;4;3;2;4;2;1;2;1;2;38; ; ; ; ; ;4; ; ;5;5;,53941
3077;2;5797;(A) openly available for all users without registration (CC BY 4.0);1;2;2;9;2;1;1;2;2;2;2;1;2;3;4;3;2;2;2;2;2;66; ; ; ; ; ;5; ; ;3;5;,487397
3077;2;5798;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;1;1;1;3;4;3;4;2;4;3;2;1;9;1;2;30; ; ; ; ; ;3; ; ;3;5;,709761
3077;2;5799;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;9;1;2;1;2;1;2;2;2;3;2;1;2;2;2;47; ; ; ; ; ;4; ; ;4;5;,58339
3077;2;5800;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;2;2;1;1;1;3;3;9;2;2;2;2;2;2;52; ; ; ; ; ;4; ; ;3;5;,58339
3077;2;5801;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;2;2;1;3;1;3;4;2;4;2;2;2;2;9;2;51; ; ; ; ; ;7; ; ;2;5;,832567
3077;2;5802;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;2;1;3;2;3;3;1;2;2;2;2;1;1;1;2;31; ; ; ; ; ;5; ; ;4;5;,457773
3077;2;5803;(A) openly available for all users without registration (CC BY 4.0);2;1;1;2;2;1;2;1;1;1;1;1;1;3;1;2;2;1;2;2;2;75; ; ; ; ; ;3; ; ;4;5;,755692
3077;2;5804;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;1;2;2;1;3;3;2;3;3;4;1;2;1;1;1;64; ; ; ; ; ;9; ; ;3;5;,82989
3077;2;5805;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;52; ; ; ; ; ;4; ; ;7;5;,660547
3077;2;5806;(A) openly available for all users without registration (CC BY 4.0);2;1;1;2;2;2;1;2;2;1;2;1;2;2;2;3;4;2;3;1;1;60; ; ; ; ; ;3; ; ;9;5;,869155
3077;2;5807;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;1;2;2;3;3;4;1;2;3;2;4;2;2;2;1;22; ; ; ; ; ;9; ; ;4;5;,715664
3077;2;5808;(A) openly available for all users without registration (CC BY 4.0);2;1;2;1;1;1;2;2;3;3;2;1;1;2;2;3;3;2;2;9;1;51; ; ; ; ; ;1; ; ;4;5;1,092941
3077;2;5809;(A) openly available for all users without registration (CC BY 4.0);2;1;2;1;1;1;2;1;2;2;3;2;2;2;2;2;3;9;4;2;2;42; ; ; ; ; ;9; ; ;4;5;,677697
3077;2;5810;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;1;9;1;4;3;2;1;1;3;2;4;2;1;1;4;1;54; ; ; ; ; ;4; ; ;9;5;,660547
3077;2;5811;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;2;1;2;2;1;1;2;1;3;2;2;1;4;1;2;31; ; ; ; ; ;2; ; ;4;5;,892508
3077;2;5812;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;1;1;1;2;2;1;2;1;2;3;1;1;2;1;1;1;1;44; ; ; ; ; ;5; ; ;1;5;,519063
3077;2;5813;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;2;2;3;1;1;1;1;2;2;2;9;1;3;1;2;90; ; ; ; ; ;4; ; ;5;5;,574317
3077;2;5814;(A) openly available for all users without registration (CC BY 4.0);1;2;2;9;2;2;2;1;1;2;1;1;2;2;1;3;3;1;1;2;2;52; ; ; ; ; ;3; ; ;4;5;,767631
3077;2;5815;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;1;1;2;1;1;1;3;3;3;2;3;1;2;2;2;45; ; ; ; ; ;5; ; ;4;5;,495098
3077;2;5816;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;1;1;2;5;5;3;3;4;1;2;2;1;2;1;1;2;2;26; ; ; ; ; ;4; ; ;4;5;,62967
